customer_id,monthly_income,income_variance,bill_payment_delay_avg,missed_payments_6m,spending_ratio,savings_rate,employment_duration_months,account_age_months,risk_score,risk_band,financial_resilience_score,payment_discipline_score,income_stability_index
06a99eefa9b9448cd4ab4f79aa99a3fa6de9fc0b0c82c2b5173eeacfb40f9c7b,20000-30000,0.243,2.91,0,1.0,0.03,180,0-60,0.06,Low,24.8,85.45,75.7
87320bca192787870a3759f4c86ecca00a5b438bdde9a6e10bce7311408b0c25,30000-40000,0.232,4.24,1,1.0,0.0,8,120-180,0.38,Medium,16.3,68.8,76.8
b9107c1446961eb454240d42fb757a7d90acc1d48778900c8ff46fb1f7874788,30000-40000,0.1,0.08,0,1.0,0.23,38,0-60,0.06,Low,37.5,99.6,90.0
00f5ecd8efebcf32c6fa820986f9fee61eeb33efed6e8c5e533dd16bf474b81b,10000-20000,0.321,3.88,0,1.0,0.19,283,120-180,0.0,Low,34.3,80.6,67.9
b773bd301bf651d965138f62c3131cc158452b76453c660138f4224f41d8d909,40000-50000,0.145,2.07,2,0.0,0.4,16,0-60,0.22,Low,50.0,69.65,85.5
acf21841164527181a4da4badf2d4a647d73bb77beae974648af38ce916d2d65,40000-50000,0.224,0.34,0,1.0,0.0,239,180-240,0.02,Low,18.2,98.3,77.60000000000001
6184e8e5fa1c8ca174dc128cc1cd5618c143a18c2f16e101e565765aab4f6ec0,20000-30000,0.149,0.52,2,0.0,0.4,287,120-180,0.0,Low,49.7,77.4,85.1
218ef511df8c504b8be05e152ee954c6b06783636b949f797598933e7cfc01bc,30000-40000,0.097,2.08,0,1.0,0.1,52,60-120,0.14,Low,27.4,89.6,90.3
7f66347affe9c973befd92b79fcd3f24d5506cec54f7ce95d10eab64186f6591,30000-40000,0.27,1.18,0,1.0,0.4,263,120-180,0.0,Low,54.7,94.1,73.0
5fa77ad990695c4d00a6c3316ca9fb9525727be81421b85e1aac3c8024e35af0,30000-40000,0.069,6.53,1,1.0,0.0,112,120-180,0.33,Medium,14.499999999999998,57.35,93.1
d01bbab782b030e5266c4ed950ab42370cc3396996e79ea9bd611605d0ef525d,20000-30000,0.312,6.08,3,1.0,0.14,199,60-120,0.42,Medium,18.6,39.6,68.8
18635ed10d28e91d1a6bdeb373ec2262d5df71a3c3bdb803ffcd1d7a8782966d,20000-30000,0.161,11.53,3,1.0,0.01,254,0-60,0.5,Medium,11.5,12.35,83.89999999999999
9c12017a5c16a04599ca6f9e5232852888b4db16181c339d2d76011db6059794,20000-30000,0.05,0.68,2,0.0,0.4,90,120-180,0.15,Low,47.6,76.6,95.0
b725b17ef70f1ee06125559de449ad4d56fbb7e56769f7e53a4f7116fec87d39,40000-50000,0.229,11.0,2,1.0,0.26,28,180-240,0.44,Medium,35.5,25.0,77.10000000000001
a97fa31599facfa8dcee266379d4287141daf8579fac9ac3737e354dc8e30755,30000-40000,0.066,1.32,1,1.0,0.22,264,180-240,0.01,Low,33.3,83.4,93.4
9d5c2b0e7396cb19aa58ec6bb24123695bdeaf076c793d6d9fb47f6d4a5314a0,20000-30000,0.147,1.17,0,1.0,0.06,146,60-120,0.06,Low,25.4,94.15,85.3
7e54220b622b051d344c571a3daac6a1bf8236367aaf7ff0f54e299fe1f2466c,30000-40000,0.297,0.18,2,0.0,0.4,62,0-60,0.15,Low,50.6,79.1,70.30000000000001
24dad101c5776e992c32cd670b31a24f3f1313f8465dcce2ef4bccaba125dfcd,10000-20000,0.072,0.13,1,1.0,0.0,270,180-240,0.11,Low,13.9,89.35,92.8
68289aadf24338b9a6228c4e267fc903cb0275dafc4580ec794cc2a2a485aeff,40000-50000,0.344,4.38,2,1.0,0.0,77,0-60,0.44,Medium,11.7,58.1,65.60000000000001
fb691eec36728c7143ac5e36bc73a2e069b43b87d85b8b05d7104b122cd5a299,10000-20000,0.051,1.38,0,1.0,0.4,5,180-240,0.0,Low,54.4,93.1,94.9
58f7a68b8ea765206189c3e8a7171ad101b05874f6fb3dd66beb1bc2c9f2fd67,20000-30000,0.136,0.69,1,1.0,0.0,65,180-240,0.27,Low,17.200000000000003,86.55,86.4
e66ec18733b0c8fad550e843b823cffb4963dcc3d82b32ff3ea712291b559696,10000-20000,0.309,3.38,0,1.0,0.34,238,0-60,0.0,Low,45.7,83.1,69.10000000000001
552790d1c5d6c8b59b87da06ed495d205b0bdd96907834796fc8a72e28e25dbe,10000-20000,0.161,0.82,0,1.0,0.4,231,60-120,0.0,Low,49.9,95.9,83.89999999999999
804dd5f0887653a5ae3073b15401da35b5d3711ff2fcf8eb081c66df84a0995c,40000-50000,0.086,2.09,0,1.0,0.33,277,60-120,0.0,Low,50.0,89.55,91.4
537898a4e077836c1e23d8d9d6021f7c09a9892f164a5386a5920d7d2d6171b1,20000-30000,0.176,1.28,0,1.0,0.21,20,0-60,0.09,Low,37.7,93.6,82.4
ff378c37588ca3fdc5cc020bd447f52657413368c8094e491233d91711afc93f,30000-40000,0.145,4.72,1,1.0,0.1,82,0-60,0.27,Low,24.6,66.4,85.5
2cb69741a765f0054d01735f62ade8a148fe689481a42fff8342626287a8afcf,20000-30000,0.345,6.4,1,1.0,0.36,217,60-120,0.05,Low,45.1,58.0,65.5
ba4740e55ceac3585babaf375b76c4816b90da33aa944898274aea138744c3e8,30000-40000,0.16,1.82,1,1.0,0.25,173,180-240,0.09,Low,34.5,80.9,84.0
7a94fabe234bbe76b21a782f68796d3cbbb0a258caa20eaba8988df58094d169,30000-40000,0.326,1.57,1,1.0,0.12,257,120-180,0.07,Low,26.2,82.15,67.39999999999999
5decbeea294ae71614a31c98d873e8c7c36539bef25524f866f5d911d9afa0e3,10000-20000,0.362,1.72,3,1.0,0.13,128,120-180,0.41,Medium,18.4,61.400000000000006,63.8
7658a52c0e4c657bd7d30b10bbf2e6572ddd1f29e6ec78d776b529fe3bc63e45,30000-40000,0.202,4.93,1,0.0,0.4,257,60-120,0.0,Low,55.8,65.35,79.80000000000001
8c0bd4e6f11ac3122df74ce5f3f093cc1309508773f3516072555d9b1e9c613e,20000-30000,0.368,1.53,0,1.0,0.01,74,120-180,0.16,Low,20.8,92.35,63.2
538991f6978b57539936791a642173107702bc1d6a2909bb7efa21de0c428425,10000-20000,0.182,0.68,0,1.0,0.4,40,180-240,0.0,Low,49.9,96.6,81.80000000000001
bde9bd5fdde4ff38ed0ea441fa693b7de0db8a342eaf367f5fa8cadc09957f6f,20000-30000,0.387,0.35,1,1.0,0.4,206,0-60,0.0,Low,50.7,88.25,61.3
896c7e344cc4c6d128e3ec75b2eb22fd24c5124c9c5dd4a34a4b786f5a620738,40000-50000,0.081,1.51,1,0.0,0.4,174,120-180,0.0,Low,51.3,82.45,91.9
a90caa13146c9970509d2e977b217d45def5212b5b899594e45847ccfbf87d99,30000-40000,0.29,2.27,0,1.0,0.28,225,120-180,0.0,Low,43.3,88.65,71.0
9c463e00e5ce95332659901b081ceb3a816e095ce4ff19bd8eb2a60fe750f146,20000-30000,0.223,5.72,2,1.0,0.0,219,180-240,0.35,Medium,11.7,51.400000000000006,77.7
fd74d0f1e0b27978171f8e2f301c527002bcbd8e24319d40a7f559cc7a4dd9ca,20000-30000,0.186,0.73,1,1.0,0.34,247,120-180,0.0,Low,45.0,86.35,81.4
e929aa7a462b75b39a6d6a0fed6017824bd0fddbc4e1be91ef3675f28ffb69e2,20000-30000,0.271,1.61,2,1.0,0.06,193,120-180,0.27,Low,18.0,71.95,72.89999999999999
3a97f738103d28c18c7f3bb16ec3c009729df3de3e27eba39e1c90d18a83bc7b,40000-50000,0.296,5.75,1,0.0,0.4,184,120-180,0.01,Low,54.6,61.25,70.39999999999999
0abcf9ed05b2ad826c71948e24abad2d2e88d0ef70687f10741d877fced88dc6,30000-40000,0.052,3.92,2,1.0,0.33,207,180-240,0.16,Low,38.1,60.400000000000006,94.8
8ec74a463837f64bc66e716f50495f9b9edfa2060b70408ad6569979c90d0454,30000-40000,0.108,1.23,0,1.0,0.0,201,120-180,0.07,Low,17.299999999999997,93.85,89.2
2dadf6c7018ab828bbd679db96a41c01ad822a3ac192bf32a4bb563109137bd0,30000-40000,0.3,2.15,2,1.0,0.06,167,0-60,0.3,Low,17.4,69.25,70.0
5c1bb08147026c44aad50ea1f93d8f7b6768f76d3ea79d8ec5f7e0f3bb390213,30000-40000,0.283,1.23,1,0.0,0.4,244,120-180,0.0,Low,51.9,83.85,71.7
ceb44b55cd163f2100d25f72ace102cbbbb3d9f5d74068c19e92f3e7513ac17e,20000-30000,0.388,10.63,3,1.0,0.22,132,0-60,0.48,Medium,28.0,16.849999999999994,61.2
30e0ded70c7184e71db1357c14e01c1aa95d8ec2f4133fac16bbb128bc0613f0,20000-30000,0.316,0.45,2,0.0,0.4,229,120-180,0.03,Low,47.3,77.75,68.39999999999999
30fb93ae213d3c512715069d9ea95e2fbe9081c6db0b64f9d1a6bebf41552668,20000-30000,0.383,10.62,4,1.0,0.29,124,180-240,0.58,Medium,29.6,6.900000000000006,61.7
d4344bb97a8d73186dae6172cf511d3547b305fbcae33313821320f62b3347e3,20000-30000,0.296,4.01,1,1.0,0.12,46,120-180,0.29,Low,24.4,69.95,70.39999999999999
c9a0872a4480461c7dacf460e3f9c59f597acf9605456a51f0917afc58089bcd,30000-40000,0.154,2.1,1,1.0,0.08,198,120-180,0.15,Low,22.4,79.5,84.6
df6eae888fb9465a311a14f8d33ab40427d65abc73c4ef1e2290cb1abf7b92ea,30000-40000,0.087,0.08,0,0.0,0.4,206,180-240,0.0,Low,55.6,99.6,91.3
21b1c118d49fc36f5a9e2a3dd0b8e621c8e18aff5d33d5ae00ec15b0b15f89ed,30000-40000,0.324,2.34,1,1.0,0.0,259,60-120,0.15,Low,14.8,78.3,67.6
a90ff74a1f68ca394e85d792ce957389dd4014a0a740c6ae4852c28e1c6436ea,20000-30000,0.275,1.77,1,1.0,0.16,19,60-120,0.24,Low,30.9,81.15,72.5
d51fb4d8b2f2e24efaed0d7e62bbc71779154473c02ee7028314bc7a33f4e02f,30000-40000,0.067,0.41,2,1.0,0.33,274,0-60,0.04,Low,40.5,77.95,93.3
c0137623305f31a35db7a431e8e1d8b01477c2754d5b94eeb34e7d07c4419e03,10000-20000,0.176,3.08,1,1.0,0.34,11,60-120,0.2,Low,42.0,74.6,82.4
c1a5a25cc5568e341d0155b56712645308f2fd959cb58c59b4b9ed3266e427d9,30000-40000,0.385,13.91,2,1.0,0.22,251,60-120,0.33,Medium,29.6,10.450000000000005,61.5
a553361ab3e06129a7509c1d41f84c44c4e7152e9837fad0910dbbb987c55b88,30000-40000,0.225,2.58,0,1.0,0.24,203,120-180,0.0,Low,39.5,87.1,77.5
0f862a226f62aa4a6a34da1d426331525fede25a8e8f17b63da905c867dcf410,30000-40000,0.201,3.77,1,1.0,0.33,61,60-120,0.16,Low,41.8,71.15,79.89999999999999
25ce669745d532169928d3b776dd358687d7d5cec8f4725ebf46dfc9ff07dfa5,10000-20000,0.21,0.22,1,1.0,0.3,142,0-60,0.06,Low,40.0,88.9,79.0
c88f59d38e200f5941b44f1f5f11b4042ea2b783a55a21aa15a136d091582299,40000-50000,0.123,1.41,0,0.0,0.4,121,180-240,0.0,Low,56.8,92.95,87.7
b7e742c27cbcf714730f9c1e736e822227785f5bceb6d1a822873e41c5c003d2,20000-30000,0.179,0.36,0,1.0,0.17,43,120-180,0.11,Low,30.0,98.2,82.1
97c966c5a2ea6e17f57319b7868bd9eb702b01c1833c16a46ce07da79f12c3b3,30000-40000,0.179,2.75,2,1.0,0.3,269,180-240,0.11,Low,35.1,66.25,82.1
ad48b190a2a7249929f1d7f890dfb5446c1b30458e45d558e4ead0b31cdd1a2a,20000-30000,0.068,6.53,2,0.0,0.4,10,120-180,0.29,Low,50.0,47.35,93.2
1db97178735cb180530c6f30bb86c55115dfb91b9af3e7f1093fce4f3db51f0b,30000-40000,0.319,3.9,2,1.0,0.06,185,120-180,0.31,Low,17.7,60.5,68.10000000000001
7c8280457014ae5f31618691ba8c214eb4ba350ca0a33a2a5a95d13fc9638ef8,20000-30000,0.196,0.24,1,1.0,0.0,136,120-180,0.22,Low,14.499999999999998,88.8,80.4
8d5f0f5ee97cc300457220b38eeb0352d2172d86653c49ed9f05a2d9ccdf304a,20000-30000,0.338,1.62,1,1.0,0.0,183,180-240,0.2,Low,14.2,81.9,66.19999999999999
32578b7b70aec3fcdfe500495ffd0ae778c9ba774aadd26af6a8c645fe30d0ca,40000-50000,0.348,2.99,1,1.0,0.36,74,0-60,0.11,Low,46.0,75.05,65.2
f7607795139128811f67433fcdb5ca37ea9ab63514d686ad767f7682f4fe86e8,20000-30000,0.124,1.35,2,0.0,0.4,115,60-120,0.13,Low,49.7,73.25,87.6
e39e8d36d85c2eb669a5915fd4b8e051db7f5d3548f1b9d0b7b7b12897f31f69,30000-40000,0.28,6.1,3,1.0,0.29,109,120-180,0.42,Medium,31.2,39.5,72.0
0bbbad9daf7e20a61b33d460543d8a3a47fa7b8604ce1f9eea0a8920dfc9bf7d,30000-40000,0.215,5.19,1,0.0,0.4,292,0-60,0.0,Low,54.3,64.05,78.5
689b7930786d8dff99a91f094990152625d196fdfc4a2283fb0fcac415ca34ed,30000-40000,0.358,3.59,0,1.0,0.0,119,60-120,0.16,Low,18.5,82.05,64.2
7d010fd410dafb0de4d7a630833a8f30338ddb4e5ab0682f9de855fe80039167,30000-40000,0.126,1.23,1,0.0,0.4,122,180-240,0.01,Low,52.5,83.85,87.4
3e56fbb0423892bab3fded305e504889d7ef576253677d504a2e55922afdffa0,30000-40000,0.287,1.01,2,0.0,0.4,149,60-120,0.11,Low,47.0,74.95,71.30000000000001
44f3c05014b3c546cd18c1220b064cdbc5b38f8de46c129c01fa445be6dcaa6f,20000-30000,0.153,1.21,0,1.0,0.33,298,60-120,0.0,Low,48.2,93.95,84.7
cc1c74385db78a1bc9d696aebf2d695916e80d9bd93d5038a4235246caf2705d,30000-40000,0.098,1.33,0,1.0,0.11,105,0-60,0.09,Low,27.3,93.35,90.2
13063b0f3d7fa814705af121059c8b2990905c30bced7166d38e6bb18dc193bf,30000-40000,0.278,3.82,0,1.0,0.33,126,180-240,0.0,Low,46.4,80.9,72.2
da472f2029c4219f0dc0fcf9a78fe1499f92bf7f3cf46730e08041b1f6d66a0b,30000-40000,0.309,3.8,0,0.0,0.4,247,60-120,0.0,Low,56.8,81.0,69.10000000000001
be4a91c7f4f19699998faa7af0eadb9beaff6de036d5ee75a060c2bfe25fa782,40000-50000,0.16,0.2,2,1.0,0.4,211,180-240,0.05,Low,46.7,79.0,84.0
738815bb167ea7fe85a5a016ff670211d4331e38343ab638b128e6bd65328c01,30000-40000,0.276,1.7,0,1.0,0.33,111,60-120,0.0,Low,45.2,91.5,72.39999999999999
f9f2a02ed5eae6f119fa807ebf4ee160da8daab36d6852c88a940fa5814498f7,10000-20000,0.188,0.59,0,0.0,0.4,52,0-60,0.0,Low,57.400000000000006,97.05,81.2
71adc097dab9616cefa306bde33d6794f0595603c45dcec6843ef320749208cf,40000-50000,0.3,0.6,2,1.0,0.11,107,120-180,0.28,Low,23.8,77.0,70.0
194cc546c6a40db73dbd8084dc45d2149769a03289ec19bcecd1fd5407931ae6,10000-20000,0.12,4.56,0,1.0,0.25,29,60-120,0.12,Low,40.0,77.2,88.0
47185f768b4318e349fa6c6a775bfa9255919fd2ada9e2443a3be0768b08ffbe,30000-40000,0.362,0.16,2,1.0,0.09,290,120-180,0.15,Low,20.4,79.2,63.8
80d683f7ff7875762f217f9b1a3d903c87d08fce7e387ed8a8deca2b8dd114ac,20000-30000,0.151,1.5,1,1.0,0.0,259,120-180,0.14,Low,14.499999999999998,82.5,84.89999999999999
b77a81d88f12077c8f92bf8281a69f2b846e5c00c5d8979c1da6b59111f6eae9,20000-30000,0.179,0.53,0,1.0,0.02,275,180-240,0.0,Low,20.1,97.35,82.1
98b19c9336e4e80e3b693004c4fdd7962a0004c4b33b07c248b4e2635751079c,30000-40000,0.07,4.97,2,1.0,0.0,139,180-240,0.41,Medium,10.2,55.150000000000006,93.0
f766a0694e416c0c96977e0d2462758661c28305d533cb304a41bc963d4db36e,30000-40000,0.089,1.99,1,0.0,0.4,34,120-180,0.1,Low,51.0,80.05,91.1
162cf5ab5e759985cdb031b6d7a40545b929478145550f2d5221224280495d6b,30000-40000,0.231,0.83,1,0.0,0.4,47,120-180,0.05,Low,53.7,85.85,76.9
a79e5873437139dcdb737f0c40fffe04cfdd4d30e7273d87162802da743033d2,40000-50000,0.144,1.9,2,1.0,0.4,267,60-120,0.03,Low,45.8,70.5,85.6
9ab9643f016d41c4bf967efe300f64bd677c86bd02834a1adcbc5c891063481f,30000-40000,0.342,4.88,3,1.0,0.0,32,60-120,0.61,Medium,7.399999999999999,45.6,65.8
175b9fd70bf44537c5d423215cfce508fae966ae81c33e451d9d5e4862058f23,20000-30000,0.055,7.22,3,1.0,0.0,86,60-120,0.61,Medium,5.599999999999998,33.9,94.5
e450166704981bdd6a9c3aa126e39524bb8223fd2648e75614e3de406f0d8793,30000-40000,0.183,0.73,1,1.0,0.0,168,120-180,0.19,Low,16.3,86.35,81.69999999999999
09c38f9eb3b4d973f6fec77e1883b587126effb67d5a185adcf1a02b53bd24d3,40000-50000,0.168,6.17,1,0.0,0.4,3,120-180,0.17,Low,54.3,59.150000000000006,83.2
939d04d94530a4280c601cf96645f7e26e0a4392f9114d747c90bef7505d0fd7,10000-20000,0.057,6.22,2,1.0,0.0,251,0-60,0.34,Medium,10.2,48.900000000000006,94.3
f1edaee63279a298cf2f25e0fd535eb054132b8e5e90fa4d718af9ced3e2a273,30000-40000,0.094,6.12,2,1.0,0.25,263,0-60,0.17,Low,35.3,49.400000000000006,90.6
a08f8d93c99d7edea5a36e890c9ae0fda7b59ab53adaa75a618b842ae1da444d,30000-40000,0.195,3.0,1,0.0,0.4,65,180-240,0.05,Low,56.7,75.0,80.5
aa1b22dfbd48d59cee98dc9be5a9e3cba18e88dfcdc7f53fb52cfeb4fd82a6de,20000-30000,0.223,3.09,0,1.0,0.34,166,60-120,0.0,Low,47.5,84.55,77.7
bdd232763ae3503224d2f93ed013d1c17f647f20544407cb78dfd4f6eafe9858,40000-50000,0.192,1.53,0,0.0,0.4,203,180-240,0.0,Low,59.8,92.35,80.80000000000001
857649ed354f238fe4fe0fd3cb113c41255013a5093db4dfdc19cdde2648ddcd,20000-30000,0.236,4.44,2,1.0,0.35,224,120-180,0.16,Low,37.3,57.8,76.4
4da6e407f23c2aa2afbed2bcfd6886a02e8c8ca2581c3c40a3e7f28b112fe167,30000-40000,0.258,2.49,1,1.0,0.4,154,60-120,0.02,Low,48.900000000000006,77.55,74.2
e512e35a89472d9c144671d7ec156bd3801e8373af4f36295fb6640d20f9372a,20000-30000,0.053,2.57,1,1.0,0.24,134,60-120,0.11,Low,37.6,77.15,94.7
26a5161044b83197520459903ba088e660454f7b7cbef37de52f0ca3640431c5,30000-40000,0.212,1.71,1,1.0,0.11,116,0-60,0.17,Low,27.8,81.45,78.8
ea976ee1fb744f01e5639996ed8be26980dcb2c460ca539ffae129d8991e8387,20000-30000,0.387,5.18,2,1.0,0.01,219,0-60,0.33,Medium,12.5,54.1,61.3
70cea722775c6610bf774629f2866cfae5d47447c0f1afbb4421457a22d1c4c9,10000-20000,0.232,5.5,2,1.0,0.14,198,180-240,0.28,Low,24.1,52.5,76.8
efa537e97b362e51f0038f10d9ec372ed93dc144048172c98cd0c1cbb7b705b5,40000-50000,0.287,0.54,0,1.0,0.29,283,0-60,0.0,Low,45.0,97.3,71.30000000000001
4a6fba9ef54d0bc6181888bd8e1dcb3a965936b60b991f6661da89a4548988f0,20000-30000,0.159,5.0,2,1.0,0.05,204,180-240,0.32,Low,15.7,55.0,84.1
c0248c2b72e612820431de6c2871a01040b5f0f058857b672d10b6e9a59248e5,20000-30000,0.321,2.8,2,1.0,0.0,137,0-60,0.37,Medium,11.4,66.0,67.9
0bddacec038e993b1ffbe8bd30800732f2f39891a886d3abfee19e464b9efa7b,10000-20000,0.321,6.71,3,0.0,0.4,236,180-240,0.22,Low,46.0,36.45,67.9
2a7f5a7001d72a2e616a2219d5208ee5768856898b189e0edbd155eb44c77f73,20000-30000,0.232,1.78,1,1.0,0.24,143,180-240,0.1,Low,36.1,81.1,76.8
30c3604ee03cc492bc6cac0cbfead198e8ffe52eb597cecc9806e9513bbc4340,10000-20000,0.392,1.89,3,1.0,0.4,198,60-120,0.21,Low,42.1,60.55,60.8
be88b202f3de070aa03ba7f9e552ee34144bb41d5cdacd6d89a1d95eac511dfa,40000-50000,0.094,6.09,2,0.0,0.4,45,0-60,0.24,Low,51.8,49.55,90.6
2a91570bb7bb987244b24456859c883bba065d81afd7220921d5a448c4a6b204,30000-40000,0.056,0.66,0,1.0,0.19,59,0-60,0.07,Low,34.6,96.7,94.4
c404dbf6bf926e00be6c766c64c001849bc8deabc1265c897c06b2403916b169,20000-30000,0.32,6.69,2,1.0,0.0,144,60-120,0.42,Medium,12.3,46.55,68.0
93835341af2b54dcf8e489f0da9bcef05e887b332329da1b4462d83c0c0c1aea,30000-40000,0.092,1.78,0,1.0,0.03,74,120-180,0.15,Low,23.0,91.1,90.8
76532e8e36df51e1f10ece6a10f186f43cfb2a1c047eed9e3ae9a262712963f4,20000-30000,0.143,1.0,2,1.0,0.02,226,120-180,0.26,Low,13.6,75.0,85.7
0cc2bb00663701aa432c17db0a5b5f712a70ed78bdf104e409a5a0039ef7e1b5,10000-20000,0.056,1.94,0,1.0,0.0,29,0-60,0.21,Low,19.1,90.3,94.4
871bcad737d47b38d411912dac6e451b5adb806b5a67f8446a844e683d50b9e0,50000-60000,0.153,1.09,0,1.0,0.4,130,0-60,0.0,Low,54.7,94.55,84.7
ad8bd7d19a94f296d2cd9304ec19621c75862c21a4037751614eab26b08fdef4,10000-20000,0.321,0.14,1,1.0,0.01,108,180-240,0.24,Low,15.9,89.3,67.9
035d0d06d1e7e7f09297544b39433e566cad080cfb2df222ecfde8b2d2633d38,10000-20000,0.231,1.0,1,1.0,0.4,167,120-180,0.0,Low,49.2,85.0,76.9
10b91a25be5a4b32b720127104053192948ffae0cb1b579cebef554ea4ac76e4,30000-40000,0.172,0.02,1,1.0,0.24,217,180-240,0.01,Low,35.8,89.9,82.80000000000001
66e083c284396fc66bce926aed84ee9e1607e8eb89f29aeae14bd97ee87ce146,40000-50000,0.05,7.6,2,0.0,0.4,206,0-60,0.13,Low,51.8,42.0,95.0
39714e25aec50967ea97407705c3efb4ef3b5ce678cc3f8d6c31263d84c0fa25,30000-40000,0.155,1.4,2,1.0,0.09,155,120-180,0.28,Low,20.1,73.0,84.5
e1839d1672122d66fc29b9d3b71e2c4844aa119db8bce255f254e109f95c693d,30000-40000,0.276,4.41,2,1.0,0.36,69,120-180,0.27,Low,40.2,57.95,72.39999999999999
b5fe2aba3f6b3b38aca47e545c9a296e59f0029b2a202a0287bcf2406f9c8442,30000-40000,0.391,1.68,0,1.0,0.4,92,60-120,0.0,Low,54.7,91.6,60.9
8dc2d790e1dc49b96a29453cbb743f8e0b2519ee53386a11473051cbe3f8f33a,30000-40000,0.346,4.15,0,0.0,0.4,262,60-120,0.0,Low,56.5,79.25,65.4
894bd4e3b444474e6d4b88c675b7c072a8fe00cd6a6334cdd8513eb1f554ea77,30000-40000,0.058,3.75,2,1.0,0.16,230,60-120,0.22,Low,24.8,61.25,94.2
157ef3a8fae12314824d662805d67d44d0505dcc0caa27e10809211fd43a9f0c,30000-40000,0.364,11.21,3,0.0,0.4,81,60-120,0.4,Medium,49.0,13.949999999999996,63.6
0fa6ffcb318621dd53461ee136bd059a9abcb4178793abca017a1fae78e77596,20000-30000,0.324,1.85,3,1.0,0.02,98,120-180,0.49,Medium,10.8,60.75,67.6
d4755ea2f3a6ccce49f972e8081ad4e260fb80c2dac13604b269fb499ad64a44,20000-30000,0.323,5.53,1,0.0,0.4,248,180-240,0.0,Low,55.2,62.35,67.7
d6ae10f38dfec88686547ebc59962317d5a5f6d0f1814e5e7cbbb4be3cbf0ba5,20000-30000,0.21,0.94,1,0.0,0.4,274,120-180,0.0,Low,52.5,85.3,79.0
a9c8285470760c3fd917f3c7f00752d55cee2e61b346e11424fd485606517de5,10000-20000,0.189,13.67,3,1.0,0.37,159,120-180,0.44,Medium,38.2,1.6500000000000057,81.1
d907444eddbea8dad9dbd13be0fb514676078e9330abff117395cec067d0e35e,20000-30000,0.156,0.07,2,1.0,0.35,118,180-240,0.17,Low,38.8,79.65,84.39999999999999
dbdf4ec29ab155984d26885e01ef3a762813dd2f429456ece0f4ada3c28f8aed,20000-30000,0.073,2.19,0,1.0,0.4,20,0-60,0.01,Low,52.6,89.05,92.7
e30503d26291a9037ac3746ce8e5068f3980ba2a2433e8a4470c09b7b7544e16,20000-30000,0.13,2.85,1,1.0,0.4,174,0-60,0.01,Low,49.2,75.75,87.0
3e132d49dfd09e07870a372280b93dda70521889449172c4665af7f8dfe53be4,30000-40000,0.136,3.12,0,1.0,0.0,18,120-180,0.25,Low,17.9,84.4,86.4
3c27a4426720c54e5948b8000ddb4dd3f929a68882e11c96be85bb42de7e0fd3,40000-50000,0.219,0.4,1,1.0,0.02,242,0-60,0.08,Low,22.7,88.0,78.10000000000001
9393fb71b911a84488bab204e2de697c9606599fe852f2c5be820ef14df82488,30000-40000,0.312,9.92,1,0.0,0.4,58,0-60,0.16,Low,56.4,40.4,68.8
40121e6573a1a5cb10141966f29e4a84c519ef49f938641f6fa78cb43e6d51e0,10000-20000,0.216,0.62,0,1.0,0.37,81,0-60,0.0,Low,49.3,96.9,78.4
eb0cf4bf2bd53df357e16b1041c3442c07255008cc36156feabb5c5bffa8a601,20000-30000,0.07,2.29,0,1.0,0.04,105,60-120,0.14,Low,22.0,88.55,93.0
f77cecfe823ad92d4141e5a39c07d0ca66dbd522c70750d7cd74efbc255f8726,30000-40000,0.385,0.99,1,1.0,0.4,286,180-240,0.0,Low,49.8,85.05,61.5
c5c3a2d7770e363710731feea68b2b74347f757a6b997a0dbe057c6df02ad1e6,20000-30000,0.38,1.43,0,0.0,0.4,195,120-180,0.0,Low,58.6,92.85,62.0
f5e0e9b6874ed0acba1abbc19fd67cc17c5b34877757c6ec3bb34e84b26dfd9e,20000-30000,0.325,2.87,1,1.0,0.18,7,60-120,0.28,Low,27.7,75.65,67.5
736690da0fb10b340f8c40910ea1ef858d937d6c1ac47cd2d6d002cd4ec564a5,30000-40000,0.397,2.15,0,1.0,0.16,108,0-60,0.05,Low,34.6,89.25,60.3
c6dce5111b2b37ae3d16ab3ff1b16700a566efafe166e184f289acd8f119a8b7,20000-30000,0.241,0.56,0,1.0,0.23,280,180-240,0.0,Low,38.7,97.2,75.9
06b29c6cd5bf873f08d33908c899d09245d30b9f9c4ede4405558c1b89f6e220,30000-40000,0.387,0.74,1,0.0,0.4,102,60-120,0.0,Low,55.8,86.3,61.3
5dc9ef7a244690d329a2bb75d38666112a1cc5a78f3e9912aec7a206a7d04ca8,10000-20000,0.076,1.29,0,0.0,0.4,240,60-120,0.0,Low,57.7,93.55,92.4
302c7e29e92edc5df0f2bcd48e751dcfda34c1faf2b74d99fe69ad0e8b94bbdd,20000-30000,0.178,4.09,0,1.0,0.28,271,120-180,0.0,Low,40.0,79.55,82.2
7667fd25b03d5df77a80a7b2e428910bb090e8fdf9149e1aac475884d9655625,30000-40000,0.129,6.04,2,0.0,0.4,88,120-180,0.23,Low,47.9,49.8,87.1
c8b5c14118149b479becb1c5a279daf7ad9f1dad44b337a404a19bd822c37465,10000-20000,0.119,0.23,0,1.0,0.29,34,180-240,0.03,Low,43.5,98.85,88.1
c154bfecbff2a81d41bf88554ddae2baf78417be749135c3547a397f6eed1526,30000-40000,0.099,1.25,0,1.0,0.18,53,0-60,0.07,Low,36.8,93.75,90.1
